respondent_id,h1n1_vaccine,seasonal_vaccine
27007,0.13052157,0.13052157
27008,0.086554974,0.086554974
27009,0.35494512,0.35494512
27010,0.12833849,0.12833849
27011,0.21547768,0.21547768
27012,0.48911726,0.48911726
27013,0.3948575,0.3948575
27014,0.27021194,0.27021194
27015,0.27689505,0.27689505
27016,0.40545005,0.40545005
27017,0.7055962,0.7055962
27018,0.29318485,0.29318485
27019,1.0484693,1.0484693
27020,0.24630079,0.24630079
27021,0.49507886,0.49507886
27022,0.25068402,0.25068402
27023,0.20644397,0.20644397
27024,0.40221518,0.40221518
27025,-0.0072982907,-0.0072982907
27026,0.4955043,0.4955043
27027,0.786615,0.786615
27028,0.8847413,0.8847413
27029,0.3530653,0.3530653
27030,0.27307814,0.27307814
27031,0.8262291,0.8262291
27032,0.55967385,0.55967385
27033,0.6343879,0.6343879
27034,0.6853967,0.6853967
27035,0.29592466,0.29592466
27036,0.711641,0.711641
27037,0.65622973,0.65622973
27038,-0.08607757,-0.08607757
27039,0.9413949,0.9413949
27040,0.32818258,0.32818258
27041,0.67404443,0.67404443
27042,0.533732,0.533732
27043,0.6272067,0.6272067
27044,0.0004350841,0.0004350841
27045,0.48441255,0.48441255
27046,0.09702867,0.09702867
27047,0.5061186,0.5061186
27048,0.54668325,0.54668325
27049,0.86123747,0.86123747
27050,0.5221686,0.5221686
27051,0.2996521,0.2996521
27052,0.2322441,0.2322441
27053,0.9378628,0.9378628
27054,0.0075819194,0.0075819194
27055,0.90024185,0.90024185
27056,0.0120174885,0.0120174885
27057,-0.19242805,-0.19242805
27058,0.97266674,0.97266674
27059,0.1556274,0.1556274
27060,0.3547262,0.3547262
27061,0.37234068,0.37234068
27062,0.41662046,0.41662046
27063,0.5265392,0.5265392
27064,0.55019426,0.55019426
27065,0.40780452,0.40780452
27066,0.51066154,0.51066154
27067,0.75429213,0.75429213
27068,0.88314605,0.88314605
27069,1.0079024,1.0079024
27070,-0.017152727,-0.017152727
27071,0.028960764,0.028960764
27072,0.56661797,0.56661797
27073,0.8268947,0.8268947
27074,0.25900072,0.25900072
27075,0.8060135,0.8060135
27076,0.66622144,0.66622144
27077,0.067469,0.067469
27078,0.7646196,0.7646196
27079,0.93418705,0.93418705
27080,0.20171139,0.20171139
27081,0.7263715,0.7263715
27082,0.42798847,0.42798847
27083,0.3209527,0.3209527
27084,0.73297936,0.73297936
27085,-0.006985426,-0.006985426
27086,0.113235235,0.113235235
27087,0.24809787,0.24809787
27088,0.58292764,0.58292764
27089,0.18272132,0.18272132
27090,0.62881297,0.62881297
27091,0.3067457,0.3067457
27092,0.25482678,0.25482678
27093,0.22326487,0.22326487
27094,0.101970255,0.101970255
27095,0.51858675,0.51858675
27096,0.19486567,0.19486567
27097,0.652301,0.652301
27098,0.80898184,0.80898184
27099,0.5128538,0.5128538
27100,0.81140816,0.81140816
27101,0.6159657,0.6159657
27102,0.78418577,0.78418577
27103,0.022190839,0.022190839
27104,0.47521105,0.47521105
27105,0.4535301,0.4535301
27106,0.8567703,0.8567703
27107,0.7308552,0.7308552
27108,0.30748755,0.30748755
27109,0.14653915,0.14653915
27110,0.34444684,0.34444684
27111,0.4004207,0.4004207
27112,0.51215976,0.51215976
27113,0.14088526,0.14088526
27114,0.25257152,0.25257152
27115,0.7656361,0.7656361
27116,0.99813205,0.99813205
27117,0.033543915,0.033543915
27118,0.5092666,0.5092666
27119,0.24321592,0.24321592
27120,1.1451731,1.1451731
27121,0.7044291,0.7044291
27122,0.34914476,0.34914476
27123,0.11712262,0.11712262
27124,0.13316509,0.13316509
27125,0.029242694,0.029242694
27126,0.0691838,0.0691838
27127,0.06485048,0.06485048
27128,0.5596054,0.5596054
27129,0.6039186,0.6039186
27130,0.2596084,0.2596084
27131,0.10401529,0.10401529
27132,0.9421345,0.9421345
27133,0.6056409,0.6056409
27134,1.1165533,1.1165533
27135,0.5396582,0.5396582
27136,0.499464,0.499464
27137,0.15820983,0.15820983
27138,0.52536386,0.52536386
27139,0.14679036,0.14679036
27140,1.0369053,1.0369053
27141,0.69775504,0.69775504
27142,0.22181395,0.22181395
27143,0.4949552,0.4949552
27144,0.048626184,0.048626184
27145,0.6634939,0.6634939
27146,0.9682327,0.9682327
27147,0.20058522,0.20058522
27148,0.13361618,0.13361618
27149,0.15907487,0.15907487
27150,1.0179542,1.0179542
27151,0.7648293,0.7648293
27152,0.17569622,0.17569622
27153,0.80611944,0.80611944
27154,0.88556135,0.88556135
27155,0.5885629,0.5885629
27156,0.30257654,0.30257654
27157,0.53807575,0.53807575
27158,0.39576063,0.39576063
27159,0.13541168,0.13541168
27160,0.32516873,0.32516873
27161,0.5719382,0.5719382
27162,0.9593581,0.9593581
27163,0.48357242,0.48357242
27164,0.14313865,0.14313865
27165,0.5873713,0.5873713
27166,0.47291112,0.47291112
27167,0.4934219,0.4934219
27168,0.6156477,0.6156477
27169,0.6509933,0.6509933
27170,0.89929235,0.89929235
27171,0.2289871,0.2289871
27172,0.7924888,0.7924888
27173,0.5563806,0.5563806
27174,0.023452848,0.023452848
27175,0.080815434,0.080815434
27176,0.95724297,0.95724297
27177,0.97524273,0.97524273
27178,0.3463061,0.3463061
27179,0.24325979,0.24325979
27180,0.42040697,0.42040697
27181,0.75657135,0.75657135
27182,0.8992908,0.8992908
27183,0.61920476,0.61920476
27184,0.31869948,0.31869948
27185,0.76155645,0.76155645
27186,0.6907595,0.6907595
27187,0.19350487,0.19350487
27188,0.38151857,0.38151857
27189,0.5889264,0.5889264
27190,0.79143214,0.79143214
27191,0.9806217,0.9806217
27192,0.7491416,0.7491416
27193,0.16946033,0.16946033
27194,0.38157272,0.38157272
27195,0.15507454,0.15507454
27196,0.2244429,0.2244429
27197,0.61335766,0.61335766
27198,1.1177905,1.1177905
27199,0.28018692,0.28018692
27200,0.62822914,0.62822914
27201,0.8382119,0.8382119
27202,0.14174059,0.14174059
27203,0.0850344,0.0850344
27204,0.046329618,0.046329618
27205,0.30227157,0.30227157
27206,0.37937248,0.37937248
27207,0.23973325,0.23973325
27208,0.7087212,0.7087212
27209,0.27417392,0.27417392
27210,0.35073757,0.35073757
27211,0.3446567,0.3446567
27212,1.0155561,1.0155561
27213,0.5137134,0.5137134
27214,-0.014534831,-0.014534831
27215,0.7573468,0.7573468
27216,0.8381758,0.8381758
27217,0.3593499,0.3593499
27218,1.0345899,1.0345899
27219,0.6220143,0.6220143
27220,0.4021469,0.4021469
27221,0.7283917,0.7283917
27222,0.5827411,0.5827411
27223,0.72494787,0.72494787
27224,0.6441672,0.6441672
27225,0.25952393,0.25952393
27226,0.1810692,0.1810692
27227,0.27494776,0.27494776
27228,0.78356445,0.78356445
27229,0.8498477,0.8498477
27230,1.0845271,1.0845271
27231,0.8768858,0.8768858
27232,0.5034194,0.5034194
27233,0.3277886,0.3277886
27234,0.0712648,0.0712648
27235,1.0067031,1.0067031
27236,0.96925265,0.96925265
27237,0.6539635,0.6539635
27238,0.80094427,0.80094427
27239,0.29824126,0.29824126
27240,0.3589819,0.3589819
27241,0.17172888,0.17172888
27242,0.39895517,0.39895517
27243,0.13724077,0.13724077
27244,0.039121687,0.039121687
27245,0.47742832,0.47742832
27246,0.9609153,0.9609153
27247,0.9882717,0.9882717
27248,0.64812684,0.64812684
27249,0.5625394,0.5625394
27250,0.24283737,0.24283737
27251,0.4042877,0.4042877
27252,0.5744979,0.5744979
27253,0.87715596,0.87715596
27254,1.0737411,1.0737411
27255,0.28371793,0.28371793
27256,1.0385069,1.0385069
27257,0.5085628,0.5085628
27258,0.7483952,0.7483952
27259,0.8713201,0.8713201
27260,0.4605429,0.4605429
27261,0.62317556,0.62317556
27262,0.43005586,0.43005586
27263,0.026477158,0.026477158
27264,0.11173472,0.11173472
27265,0.25100845,0.25100845
27266,0.38766497,0.38766497
27267,0.68054104,0.68054104
27268,0.15275976,0.15275976
27269,0.5069692,0.5069692
27270,0.11223304,0.11223304
27271,0.2569008,0.2569008
27272,0.39318871,0.39318871
27273,0.2575456,0.2575456
27274,0.42041707,0.42041707
27275,0.46014386,0.46014386
27276,0.09870586,0.09870586
27277,0.83950746,0.83950746
27278,0.34338698,0.34338698
27279,0.28496784,0.28496784
27280,0.45242268,0.45242268
27281,0.25599396,0.25599396
27282,0.8937812,0.8937812
27283,0.10448685,0.10448685
27284,0.41380692,0.41380692
27285,0.48803198,0.48803198
27286,0.34114832,0.34114832
27287,0.6595875,0.6595875
27288,0.7809036,0.7809036
27289,0.45496795,0.45496795
27290,0.05009857,0.05009857
27291,0.8243714,0.8243714
27292,0.5561716,0.5561716
27293,1.0310553,1.0310553
27294,0.013633311,0.013633311
27295,0.86978537,0.86978537
27296,0.7495659,0.7495659
27297,0.71108174,0.71108174
27298,0.36050618,0.36050618
27299,0.63012326,0.63012326
27300,0.95749986,0.95749986
27301,-0.066241205,-0.066241205
27302,0.6384313,0.6384313
27303,0.25450194,0.25450194
27304,0.80459034,0.80459034
27305,-0.030639231,-0.030639231
27306,0.49190262,0.49190262
27307,0.799544,0.799544
27308,0.18360347,0.18360347
27309,1.0616479,1.0616479
27310,0.19774288,0.19774288
27311,0.11756715,0.11756715
27312,0.43588978,0.43588978
27313,0.12901044,0.12901044
27314,-0.03380865,-0.03380865
27315,0.26592663,0.26592663
27316,0.7422482,0.7422482
27317,0.24049383,0.24049383
27318,0.3720103,0.3720103
27319,0.92286205,0.92286205
27320,0.7363651,0.7363651
27321,0.688206,0.688206
27322,0.693343,0.693343
27323,0.4867436,0.4867436
27324,0.58145267,0.58145267
27325,0.901451,0.901451
27326,0.658893,0.658893
27327,0.2997352,0.2997352
27328,0.4914087,0.4914087
27329,0.27895087,0.27895087
27330,0.45974585,0.45974585
27331,0.20573977,0.20573977
27332,0.91760147,0.91760147
27333,0.71619046,0.71619046
27334,-0.0482198,-0.0482198
27335,0.14631331,0.14631331
27336,0.08095625,0.08095625
27337,0.7454673,0.7454673
27338,0.4721906,0.4721906
27339,0.3574186,0.3574186
27340,0.21437773,0.21437773
27341,0.55974245,0.55974245
27342,0.5465438,0.5465438
27343,0.06962988,0.06962988
27344,0.48991895,0.48991895
27345,0.35987505,0.35987505
27346,0.9674025,0.9674025
27347,0.95510554,0.95510554
27348,0.23846492,0.23846492
27349,0.2857672,0.2857672
27350,0.9756942,0.9756942
27351,0.87841403,0.87841403
27352,0.5159235,0.5159235
27353,0.16022807,0.16022807
27354,0.721793,0.721793
27355,0.41436523,0.41436523
27356,0.6236519,0.6236519
27357,0.34497017,0.34497017
27358,0.6579466,0.6579466
27359,0.7274129,0.7274129
27360,0.5876098,0.5876098
27361,0.91784537,0.91784537
27362,0.50063694,0.50063694
27363,0.25470436,0.25470436
27364,0.5015656,0.5015656
27365,0.5702019,0.5702019
27366,0.60606426,0.60606426
27367,0.42126772,0.42126772
27368,0.58107996,0.58107996
27369,0.014039844,0.014039844
27370,0.79977036,0.79977036
27371,0.43693557,0.43693557
27372,0.13782194,0.13782194
27373,0.711836,0.711836
27374,0.26877952,0.26877952
27375,0.9456245,0.9456245
27376,0.37609443,0.37609443
27377,0.5462282,0.5462282
27378,0.1221655,0.1221655
27379,0.22628742,0.22628742
27380,0.9478679,0.9478679
27381,0.5579286,0.5579286
27382,0.2185294,0.2185294
27383,0.6325162,0.6325162
27384,0.5131475,0.5131475
27385,0.9531542,0.9531542
27386,0.89062697,0.89062697
27387,0.82258743,0.82258743
27388,0.31644264,0.31644264
27389,0.21202737,0.21202737
27390,-0.05060339,-0.05060339
27391,0.7254552,0.7254552
27392,0.91092706,0.91092706
27393,0.02666673,0.02666673
27394,0.45485982,0.45485982
27395,0.5255275,0.5255275
27396,0.057140946,0.057140946
27397,0.9942909,0.9942909
27398,0.8324294,0.8324294
27399,0.4847001,0.4847001
27400,0.7091259,0.7091259
27401,0.39347756,0.39347756
27402,0.7862165,0.7862165
27403,0.19715321,0.19715321
27404,0.29528084,0.29528084
27405,0.85603714,0.85603714
27406,0.18838492,0.18838492
27407,0.12414771,0.12414771
27408,0.6423013,0.6423013
27409,0.9559047,0.9559047
27410,0.20160791,0.20160791
27411,0.13693926,0.13693926
27412,0.81459665,0.81459665
27413,0.45146513,0.45146513
27414,0.6477148,0.6477148
27415,0.39618206,0.39618206
27416,0.20546857,0.20546857
27417,0.49493575,0.49493575
27418,0.18499565,0.18499565
27419,0.97905684,0.97905684
27420,0.144155,0.144155
27421,0.29301143,0.29301143
27422,0.6267984,0.6267984
27423,0.30164528,0.30164528
27424,0.5580209,0.5580209
27425,0.5327629,0.5327629
27426,0.3310631,0.3310631
27427,0.37433237,0.37433237
27428,0.117581636,0.117581636
27429,0.2563479,0.2563479
27430,0.6351964,0.6351964
27431,0.5286824,0.5286824
27432,0.5338884,0.5338884
27433,0.8651638,0.8651638
27434,0.31462762,0.31462762
27435,0.56155884,0.56155884
27436,0.14706552,0.14706552
27437,0.11982605,0.11982605
27438,0.21256104,0.21256104
27439,0.477421,0.477421
27440,0.21967107,0.21967107
27441,0.9401473,0.9401473
27442,0.8071693,0.8071693
27443,0.15314642,0.15314642
27444,-0.08694571,-0.08694571
27445,-0.006174147,-0.006174147
27446,0.091995895,0.091995895
27447,0.27319297,0.27319297
27448,0.57686454,0.57686454
27449,0.95679414,0.95679414
27450,0.78194475,0.78194475
27451,0.09856048,0.09856048
27452,0.11811674,0.11811674
27453,0.98442197,0.98442197
27454,0.4362478,0.4362478
27455,0.23453426,0.23453426
27456,0.49794236,0.49794236
27457,0.15076071,0.15076071
27458,0.3870292,0.3870292
27459,0.16078454,0.16078454
27460,0.7889676,0.7889676
27461,0.20994622,0.20994622
27462,0.40891457,0.40891457
27463,0.34525606,0.34525606
27464,0.6402356,0.6402356
27465,1.0035679,1.0035679
27466,0.15900353,0.15900353
27467,0.2349801,0.2349801
27468,0.50135785,0.50135785
27469,0.5219452,0.5219452
27470,0.8462108,0.8462108
27471,0.64656776,0.64656776
27472,0.476473,0.476473
27473,0.29723778,0.29723778
27474,0.44606745,0.44606745
27475,0.009394407,0.009394407
27476,0.4647207,0.4647207
27477,0.26868927,0.26868927
27478,0.6263799,0.6263799
27479,0.33490318,0.33490318
27480,0.6980087,0.6980087
27481,0.753507,0.753507
27482,0.24973267,0.24973267
27483,0.77324176,0.77324176
27484,0.93957615,0.93957615
27485,0.72566605,0.72566605
27486,0.29038298,0.29038298
27487,0.8633684,0.8633684
27488,0.9738771,0.9738771
27489,0.7246244,0.7246244
27490,0.3310392,0.3310392
27491,0.6311489,0.6311489
27492,0.51100326,0.51100326
27493,0.96431005,0.96431005
27494,0.6948519,0.6948519
27495,0.2805724,0.2805724
27496,0.15751523,0.15751523
27497,-0.059193015,-0.059193015
27498,0.5899551,0.5899551
27499,0.93516564,0.93516564
27500,0.87710786,0.87710786
27501,0.277018,0.277018
27502,0.5692341,0.5692341
27503,0.5352916,0.5352916
27504,-0.032863855,-0.032863855
27505,0.1514976,0.1514976
27506,0.8430599,0.8430599
27507,0.24886268,0.24886268
27508,0.36603785,0.36603785
27509,0.52273214,0.52273214
27510,0.24076483,0.24076483
27511,0.60727155,0.60727155
27512,0.29316187,0.29316187
27513,0.60108495,0.60108495
27514,0.5272731,0.5272731
27515,0.4496003,0.4496003
27516,0.73848826,0.73848826
27517,-0.04028231,-0.04028231
27518,1.0015416,1.0015416
27519,0.03788978,0.03788978
27520,0.10464293,0.10464293
27521,0.3582657,0.3582657
27522,0.11197683,0.11197683
27523,0.18857056,0.18857056
27524,0.51390356,0.51390356
27525,0.27540627,0.27540627
27526,0.5820407,0.5820407
27527,1.0099056,1.0099056
27528,0.798284,0.798284
27529,0.77823496,0.77823496
27530,0.036310375,0.036310375
27531,0.002287954,0.002287954
27532,0.96971214,0.96971214
27533,0.46439838,0.46439838
27534,0.096289515,0.096289515
27535,0.7978522,0.7978522
27536,0.3490798,0.3490798
27537,0.80858874,0.80858874
27538,0.5772323,0.5772323
27539,0.6724696,0.6724696
27540,0.25784725,0.25784725
27541,0.9495759,0.9495759
27542,0.19404548,0.19404548
27543,0.6197375,0.6197375
27544,0.3708455,0.3708455
27545,0.08620632,0.08620632
27546,0.6209965,0.6209965
27547,0.18187618,0.18187618
27548,1.0169548,1.0169548
27549,0.7735089,0.7735089
27550,0.46885252,0.46885252
27551,0.5523511,0.5523511
27552,0.86141443,0.86141443
27553,0.3307982,0.3307982
27554,0.39200008,0.39200008
27555,0.12223598,0.12223598
27556,0.72543025,0.72543025
27557,0.8429638,0.8429638
27558,0.23340595,0.23340595
27559,0.7311603,0.7311603
27560,0.7281101,0.7281101
27561,0.75468946,0.75468946
27562,0.65233564,0.65233564
27563,0.5241627,0.5241627
27564,0.37736258,0.37736258
27565,0.2603014,0.2603014
27566,0.27638608,0.27638608
27567,0.7317842,0.7317842
27568,0.95225525,0.95225525
27569,0.6263645,0.6263645
27570,0.6400107,0.6400107
27571,0.03950271,0.03950271
27572,-0.005443871,-0.005443871
27573,0.23944691,0.23944691
27574,0.54567236,0.54567236
27575,0.30644917,0.30644917
27576,0.15686843,0.15686843
27577,0.5518861,0.5518861
27578,0.52311724,0.52311724
27579,0.55196804,0.55196804
27580,0.5729336,0.5729336
27581,0.21125692,0.21125692
27582,0.11932662,0.11932662
27583,0.24362472,0.24362472
27584,0.51024777,0.51024777
27585,0.39585263,0.39585263
27586,0.8679264,0.8679264
27587,0.66896355,0.66896355
27588,0.27909583,0.27909583
27589,0.50129986,0.50129986
27590,0.3531301,0.3531301
27591,0.66827774,0.66827774
27592,0.0065669417,0.0065669417
27593,0.08987334,0.08987334
27594,0.6366416,0.6366416
27595,0.21290931,0.21290931
27596,0.24266273,0.24266273
27597,0.2773534,0.2773534
27598,0.1928204,0.1928204
27599,0.8170661,0.8170661
27600,0.5093476,0.5093476
27601,0.77107906,0.77107906
27602,0.88246226,0.88246226
27603,0.037265986,0.037265986
27604,0.3904162,0.3904162
27605,0.4211763,0.4211763
27606,0.2298139,0.2298139
27607,0.5366042,0.5366042
27608,0.600086,0.600086
27609,0.8833523,0.8833523
27610,0.6216041,0.6216041
27611,0.067213714,0.067213714
27612,0.5590267,0.5590267
27613,0.97802114,0.97802114
27614,0.3472706,0.3472706
27615,1.0485642,1.0485642
27616,-0.010723054,-0.010723054
27617,0.43477434,0.43477434
27618,0.52567554,0.52567554
27619,0.4042571,0.4042571
27620,0.63913274,0.63913274
27621,0.43012464,0.43012464
27622,0.9989369,0.9989369
27623,0.7929765,0.7929765
27624,0.81451344,0.81451344
27625,0.47649536,0.47649536
27626,0.07028866,0.07028866
27627,0.8273129,0.8273129
27628,0.7134723,0.7134723
27629,0.0014257133,0.0014257133
27630,0.7935376,0.7935376
27631,0.38445047,0.38445047
27632,0.27097607,0.27097607
27633,0.6663214,0.6663214
