respondent_id,h1n1_vaccine,seasonal_vaccine
26782,0.015052007,0.20207493
26783,0.01584665,0.11187873
26784,0.195486,0.99999654
26785,0.09658648,0.039970007
26786,0.014400252,0.057841185
26787,0.04291728,0.32451022
26788,0.016752383,0.9999939
26789,0.0045408816,0.014459943
26790,0.028370408,0.19109
26791,0.037781827,0.03018186
26792,0.027785406,0.983924
26793,0.043909002,0.9947083
26794,0.10900084,0.8250878
26795,0.026801437,0.99192727
26796,0.0010966172,1.454764e-05
26797,0.06867229,0.236435
26798,0.06338831,0.031251214
26799,0.9996946,0.089257546
26800,0.010899248,0.98291653
26801,0.08981846,0.41599232
26802,0.006900037,0.06673142
26803,0.01035069,0.19984414
26804,0.043368764,0.099393345
26805,0.012773208,0.010318137
26806,0.052027944,0.983924
26807,0.14522393,0.32138887
26808,0.03795809,0.99961877
26809,0.99990344,0.0009239779
26810,0.017099129,0.14930904
26811,0.035704006,0.1523692
26812,0.063755594,0.5900043
26813,0.04802239,0.15390417
26814,0.018877544,0.9296852
26815,0.00038241895,0.00045040206
26816,0.15977356,0.12203123
26817,0.4793371,0.9195424
26818,0.10277036,0.97026604
26819,0.14506161,0.032184865
26820,0.090678856,0.20007315
26821,0.11394449,0.9999006
26822,0.43279064,0.9999933
26823,0.054801658,0.14666831
26824,0.004503208,0.30409732
26825,0.04246519,0.30689883
26826,0.3263727,0.9487815
26827,0.004611056,0.15426464
26828,0.007921545,0.97692174
26829,0.100529954,0.018449642
26830,0.030485066,0.99999964
26831,0.9999851,0.9999999
26832,0.025001355,0.97286916
26833,0.0055169393,0.37039846
26834,0.1335437,0.9592408
26835,0.9353859,0.9998196
26836,0.058021985,0.983924
26837,0.091722056,0.0957576
26838,0.14683639,0.9663213
26839,0.054550294,0.017763177
26840,0.06323899,0.037793506
26841,0.99926776,0.996079
26842,0.0044698436,0.3014388
26843,0.06710929,0.068210505
26844,0.036143832,0.15322971
26845,0.040388644,0.983924
26846,0.13368607,0.99991834
26847,0.05048449,7.716349e-06
26848,0.029370124,0.983924
26849,0.102808625,0.43867233
26850,0.9993337,0.4646972
26851,0.009483742,2.1827732e-06
26852,0.002693886,0.036033027
26853,0.9999821,0.33725673
26854,0.00012357226,0.00065564725
26855,0.9973124,0.983924
26856,0.0117753185,5.0316453e-06
26857,0.018689526,7.019859e-09
26858,0.03899204,1.0
26859,0.10889627,0.090324394
26860,0.58688605,0.12533763
26861,0.031581514,0.81237113
26862,0.060449533,0.97326106
26863,0.12052584,0.2670056
26864,0.9905263,0.81628734
26865,0.0014584846,1.8236115e-05
26866,0.15391883,0.9650567
26867,3.3156884e-05,0.0058250246
26868,1.0,1.0
26869,0.069028154,0.058039777
26870,0.9999988,1.0
26871,0.015902048,0.011235742
26872,0.0042114705,0.0011711329
26873,0.035385836,0.8083079
26874,0.019148327,0.18015403
26875,0.9998166,0.9977679
26876,0.021377685,0.038051624
26877,0.00016580669,4.7990205e-05
26878,0.014270587,9.735828e-06
26879,0.0023078378,0.04429357
26880,0.16463692,0.034994975
26881,0.0015611791,0.007065147
26882,0.00054711103,0.007360243
26883,0.11293654,0.30461508
26884,0.05668926,0.45683753
26885,0.124316074,0.9985966
26886,0.20905401,0.983924
26887,0.6442586,0.9134683
26888,0.9999975,0.9951109
26889,0.053225737,0.049826927
26890,0.009877585,0.9988971
26891,0.8177884,0.9961092
26892,0.103043735,0.97752005
26893,2.7764383e-05,0.036787417
26894,0.14253408,0.9441633
26895,0.18714908,0.983924
26896,0.004274284,0.0009498155
26897,0.03214775,0.98063445
26898,0.9999993,0.99966717
26899,0.011707831,0.1592183
26900,0.04787164,0.127067
26901,0.0023685226,0.15173246
26902,0.22378641,0.9600941
26903,0.046930965,1.0053166e-11
26904,0.11133774,0.14187853
26905,0.10464697,1.0
26906,0.020189531,0.26871982
26907,8.1611026e-05,0.29074493
26908,0.39938357,0.97989845
26909,0.9999405,0.0014041414
26910,0.032494433,0.13022074
26911,0.0003893345,0.0023139778
26912,0.0162627,0.983924
26913,0.99843675,0.8410863
26914,0.002773966,3.9582657e-09
26915,0.055196352,0.8966754
26916,0.0459234,0.47257692
26917,0.007824631,0.9757136
26918,1.0,1.0
26919,0.10537207,0.9240426
26920,0.01580663,0.039641228
26921,0.007928657,0.983924
26922,0.036386963,0.983924
26923,0.2677683,0.03795317
26924,1.0,1.0
26925,0.0841519,0.9768505
26926,0.48137265,0.006803274
26927,0.99894696,0.8573433
26928,0.056501545,0.6826291
26929,0.1639662,0.33929843
26930,0.44659913,0.6505448
26931,0.041815415,0.983924
26932,0.006372837,0.983924
26933,0.018210243,0.983924
26934,0.982681,0.98861015
26935,0.09046425,0.19981939
26936,0.0067534954,1.0086036e-17
26937,0.5282616,0.99998796
26938,0.010923482,2.2875593e-06
26939,0.020756219,0.18980531
26940,0.11107166,0.983924
26941,0.16310257,0.26672825
26942,0.99974996,0.99999905
26943,0.08075592,0.84057087
26944,0.056591574,0.16533688
26945,0.07606465,0.964519
26946,0.014355282,0.031997286
26947,0.16190715,0.977662
26948,0.03312299,2.5417332e-06
26949,0.011009613,0.00011526273
26950,0.021136574,0.97531307
26951,0.06410081,0.274884
26952,1.0,1.0
26953,0.07851695,1.0
26954,0.022346977,0.19121365
26955,0.18239418,0.84797263
26956,0.13802908,0.29903397
26957,0.018219078,0.983924
26958,0.071279526,0.27104506
26959,0.032705568,0.08868526
26960,0.0006959617,0.01397715
26961,0.88345754,0.7457769
26962,0.049283586,1.0
26963,0.055987936,0.3917845
26964,0.103390165,0.0009348053
26965,0.9999974,1.0
26966,0.01306292,0.10401271
26967,0.108402245,0.115519695
26968,0.028415779,0.983924
26969,0.017267147,0.051421944
26970,0.9994325,1.0
26971,0.07248633,0.44222927
26972,0.027522523,0.078759745
26973,0.022873113,0.82143414
26974,0.0695042,0.036122505
26975,0.36839747,0.3189834
26976,1.0,1.0
26977,0.11485675,0.6489445
26978,0.0057434654,0.983924
26979,0.24336453,0.9956927
26980,0.013435173,0.0032776122
26981,0.043010864,0.9793977
26982,0.1825688,0.9999999
26983,0.12598641,0.13294864
26984,0.008076105,0.013460827
26985,0.04586778,0.019443734
26986,0.031399682,0.8632868
26987,0.08686449,0.13857986
26988,0.0008349788,0.0048191263
26989,0.9999887,0.983924
26990,0.04994653,0.16754715
26991,0.019623037,0.006000549
26992,0.04148265,0.30159593
26993,0.17830768,0.983924
26994,0.0017569001,0.21355674
26995,0.1144478,0.1331069
26996,0.016964551,0.004795909
26997,0.038679365,0.12957145
26998,0.9758828,0.15551472
26999,0.8832453,0.5714507
27000,0.07631174,0.17202061
27001,0.093624905,0.45059994
27002,0.000109230234,0.15035729
27003,0.004916985,0.00040418337
27004,0.08810492,0.3229067
27005,0.11744747,0.99942243
27006,0.03212409,0.9176172
27007,0.0019302021,0.018414477
27008,0.007540519,0.0115469545
27009,0.04416868,0.19894056
27010,4.693963e-05,0.0726979
27011,0.27238882,0.0036811293
27012,0.11298312,0.9998901
27013,0.121922195,0.63690805
27014,0.00024085704,0.19486299
27015,0.11521993,0.92372936
27016,0.049192153,0.1381788
27017,0.01950711,0.983924
27018,0.0059915767,0.0035436435
27019,1.0,0.9985776
27020,0.113143936,0.10683121
27021,0.051093627,0.07675078
27022,0.04321616,0.004489955
27023,0.040280815,0.7093531
27024,0.13477711,0.4508682
27025,0.14786492,4.9044074e-06
27026,0.040927563,0.88424456
27027,0.24543618,0.9828771
27028,0.3248247,0.983924
27029,0.084082834,0.9023842
27030,0.18938404,0.009275709
27031,0.13708353,0.983924
27032,0.993996,1.0
27033,0.78058606,0.235834
27034,0.006613024,0.48490778
27035,0.1320612,0.055115126
27036,0.9779389,0.8230956
27037,0.93306005,0.9985852
27038,0.0059757507,0.13226485
27039,1.0,1.0
27040,0.13927355,0.9132652
27041,0.03808806,0.9831176
27042,0.009549625,0.98387975
27043,0.9999945,0.9991448
27044,0.00033889816,0.14426291
27045,0.12299091,0.96702254
27046,0.059891414,0.18946508
27047,0.033149496,0.034583025
27048,0.09531872,0.8457574
27049,0.024141131,0.99999154
27050,0.046720628,0.9389516
27051,0.106536224,0.14107461
27052,0.0809784,0.15353867
27053,1.0,1.0
27054,0.010630913,0.08634823
27055,0.053998332,0.9763234
27056,0.13844477,0.04557472
27057,2.1345729e-11,5.013421e-21
27058,1.0,1.0
27059,0.011758206,0.077897735
27060,0.013455914,0.24454854
27061,0.062441487,0.015496132
27062,0.00437504,0.6504753
27063,0.0018877174,0.89028066
27064,0.102058485,0.26892057
27065,0.098413944,0.8542149
27066,0.10066991,0.13057347
27067,0.99994004,0.9992125
27068,0.9999999,0.9999999
27069,0.10383657,1.0
27070,0.002748984,1.1820437e-05
27071,0.3416596,0.08651574
27072,0.009179597,0.52899027
27073,0.036599528,0.983924
27074,0.040073473,0.14849353
27075,0.99988925,1.0
27076,1.0,1.0
27077,0.031291775,0.25076118
27078,0.07570572,0.983924
27079,0.17252843,0.99833965
27080,0.006564831,0.071110845
27081,0.04154071,0.983924
27082,0.011714437,0.10648707
27083,0.18902037,0.9076338
27084,1.0,0.9999987
27085,0.026230212,0.17168951
27086,0.012230803,0.00874295
27087,0.07725194,0.14517038
27088,0.13551937,0.983924
27089,0.022715881,0.10566086
27090,0.9998362,0.73354053
27091,0.99998116,0.004759718
27092,0.17445947,0.983924
27093,0.10721636,0.10700241
27094,0.00029304047,0.8948925
27095,0.14194535,0.7721943
27096,0.0013458643,0.011637786
27097,0.42177212,0.9850235
27098,0.09984454,1.0
27099,0.34947196,0.7405886
27100,0.13709922,0.9824651
27101,0.016918791,0.47455907
27102,0.018069552,0.983924
27103,0.010158835,0.018685495
27104,0.040790882,0.18003692
27105,0.031536933,0.96066606
27106,0.06489072,0.975221
27107,0.08547011,0.9999505
27108,0.13641393,0.983924
27109,0.020103673,0.15545122
27110,0.000589135,0.9833596
27111,0.037417807,0.27137995
27112,0.18279637,0.983924
27113,0.0025437109,0.4360578
27114,0.09944293,0.18221724
27115,0.9999982,1.0
27116,0.0006997652,0.9999995
27117,0.02697784,0.046669204
27118,0.14917694,0.983924
27119,0.013646382,0.033992227
27120,0.10385352,1.0
27121,0.009088455,0.983924
27122,0.0042759827,0.18238544
27123,0.0003937422,0.14804551
27124,0.017296521,0.14479114
27125,0.00012977628,2.9573528e-09
27126,0.018830504,0.11440807
27127,0.0027505294,0.22192484
27128,0.14746292,0.99999964
27129,0.12762481,0.99970526
27130,0.11786923,0.17409927
27131,0.0007010441,0.020435577
27132,0.96580416,0.983924
27133,0.08930421,0.9039057
27134,1.0,1.0
27135,0.014878438,0.13241921
27136,0.033779576,0.5431016
27137,0.0050460435,0.1701994
27138,0.08887217,0.99919707
27139,0.107056804,0.111074165
27140,1.0,0.9999938
27141,0.1123834,0.983924
27142,0.014807547,0.08028888
27143,0.033674445,0.00045844246
27144,0.15019026,0.12177206
27145,0.32297817,0.983924
27146,0.047746886,0.983924
27147,0.0020807856,0.083978765
27148,0.12253832,0.13147129
27149,0.08706749,0.10278452
27150,0.13177927,0.9999709
27151,0.6173336,0.9997626
27152,3.2707362e-06,8.889738e-05
27153,0.096832015,0.382062
27154,0.9999491,0.9999914
27155,0.11319189,0.983924
27156,0.0022217669,0.024446523
27157,0.005038922,0.95267516
27158,0.059458293,0.1864315
27159,0.00063142274,0.2008426
27160,0.14880365,0.00158888
27161,0.9921365,0.83870935
27162,0.06595275,0.9510521
27163,0.9999999,0.9999945
27164,0.14472519,0.0026690823
27165,0.087203436,0.983924
27166,0.37925604,0.07540158
27167,0.0014792165,0.9595464
27168,0.14499599,0.0567296
27169,0.11840297,0.79674906
27170,0.44916046,0.97733855
27171,0.008543329,0.1521785
27172,0.022864303,0.983924
27173,0.06174216,0.19947262
27174,0.12429303,0.100880034
27175,0.062522106,0.018834976
27176,0.99996066,1.0
27177,0.11506931,0.9999999
27178,0.09121476,0.16052006
27179,0.0072735054,0.15344985
27180,0.017963467,0.3622663
27181,0.010167311,0.983924
27182,0.16234267,1.0
27183,0.08680104,0.9811871
27184,0.01814239,0.024376387
27185,0.06567187,0.9475454
27186,0.13319278,0.9655042
27187,0.03683576,0.12067714
27188,0.022440122,0.7952813
27189,0.028702267,0.08570581
27190,0.9998964,0.9300844
27191,0.03397636,0.9701579
27192,0.14346568,0.9976539
27193,0.001144408,5.0281255e-08
27194,0.10408583,0.048980765
27195,0.0029214502,0.21134514
27196,0.34894276,0.08730351
27197,0.018450484,0.16862778
27198,0.053381592,1.0
27199,0.071466714,0.082439385
27200,0.99921656,0.15269935
27201,0.05593048,0.9985688
27202,0.16693555,0.042465102
27203,0.0019056703,0.18796672
27204,0.00046854262,0.0006012932
27205,0.058560852,0.983924
27206,0.122617595,0.13914031
27207,0.08415139,0.22852989
27208,0.4067976,0.9204467
27209,0.26273695,0.86323136
27210,0.10965637,0.0729973
27211,0.1044036,0.1767633
27212,0.19570397,0.6659764
27213,0.2566891,0.690839
27214,0.008054299,0.12431115
27215,0.1596633,0.8481585
27216,0.14405476,0.9912213
27217,0.0027401194,0.07476571
27218,0.99491817,0.9658263
27219,0.9999386,0.9999988
27220,0.17163496,0.16207658
27221,0.16052088,0.983924
27222,0.041052155,0.99997187
27223,0.018139586,0.5446572
27224,0.11245063,0.9739259
27225,0.111656606,0.9326037
27226,0.00030490995,0.06291198
27227,0.09944809,0.10409515
27228,0.98795575,0.84728235
27229,0.015198389,0.3138675
27230,0.115546644,0.89237547
27231,0.43614125,0.9999993
27232,0.054014433,0.8977933
27233,0.14761333,0.11979055
27234,0.035855386,0.027041249
27235,0.99345905,0.95261157
27236,0.052860793,0.87360185
27237,0.060223516,0.04295615
27238,0.9952179,0.9998271
27239,0.8799064,0.16212341
27240,0.017850336,0.13504641
27241,0.07549934,0.06606554
27242,0.003359772,0.8145174
27243,0.0012559623,0.17593504
27244,0.017763918,0.041200794
27245,0.1230539,0.008381678
27246,1.0,1.0
27247,0.10491899,0.9979233
27248,0.109188996,0.35868728
27249,0.36409217,0.3793129
27250,0.06070542,0.21527688
27251,0.11421914,0.622719
27252,0.044602167,0.9647634
27253,0.07930414,0.983924
27254,0.13098979,1.0
27255,0.006261444,0.10575014
27256,1.0,1.0
27257,0.5409458,0.9648667
27258,0.076284885,0.9999999
27259,0.80279106,0.96886754
27260,0.011217762,0.22908793
27261,0.04903051,0.983924
27262,0.019315312,0.8874947
27263,0.066598974,4.2957504e-07
27264,0.05938596,3.9308964e-12
27265,7.389964e-05,3.2049713e-05
27266,0.07736665,0.95680445
27267,0.052695427,0.5675216
27268,0.0023417305,0.01151142
27269,0.9891425,0.8349679
27270,0.0005686759,6.7077286e-09
27271,0.109619655,0.18914808
27272,0.03233987,0.983924
27273,0.014551024,0.09332908
27274,0.004295393,0.9578362
27275,0.10745467,0.14688505
27276,0.00085538207,0.054044716
27277,0.003266836,0.983924
27278,0.18402007,0.24302572
27279,0.773447,0.1791349
27280,0.98620856,0.15830494
27281,1.8214764e-06,0.0898812
27282,0.07804649,0.983924
27283,6.286168e-05,0.03512608
27284,0.059280574,0.61059934
27285,0.08023549,0.12123435
27286,0.02999766,0.9077512
27287,0.9987925,0.013257978
27288,0.20231387,0.043850917
27289,0.008900891,0.002375365
27290,0.021406543,0.059366614
27291,0.99999607,0.99969435
27292,0.058348116,0.983924
27293,0.047842737,0.95136636
27294,0.005322104,0.05140571
27295,0.08559833,0.983924
27296,0.032233484,0.98131275
27297,0.015007317,0.983924
27298,0.10346768,0.26782787
27299,0.26158282,0.78745216
27300,0.02173707,0.9058516
27301,0.0004466944,2.0710024e-05
27302,0.10324024,0.99999714
27303,0.0048339725,0.102205195
27304,0.15898715,0.21171682
27305,0.0006445371,1.7313989e-14
27306,0.34398517,0.8009111
27307,0.9997348,0.003957469
27308,0.015841918,0.001518772
27309,1.0,0.9999918
27310,0.020269902,0.12564914
27311,0.070737585,0.095027685
27312,0.07330965,0.005817645
27313,0.004331887,0.067439504
27314,0.00037696748,5.5419387e-05
27315,0.03895884,0.8773239
27316,0.35901672,0.9999863
27317,0.07673335,0.17376916
27318,0.07506671,0.12429689
27319,0.054503214,1.0
27320,0.7490371,0.99947256
27321,0.016748471,0.983924
27322,1.0,1.0
27323,0.0046651186,0.105776235
27324,0.04342564,0.053818893
27325,0.999326,0.983924
27326,0.16181228,0.22265564
27327,0.99977654,0.99999917
27328,0.054345947,0.22532545
27329,0.028173989,0.14381105
27330,0.0009364942,0.8852416
27331,0.018975232,0.17545852
27332,0.083770774,0.401593
27333,1.0,1.0
27334,0.093311474,0.0066357325
27335,0.061428737,0.0018173229
27336,0.005935451,0.14014295
27337,0.5005829,0.983924
27338,0.03138898,0.12919474
27339,0.011192804,0.6017429
27340,0.012747624,0.0034211478
27341,0.104025714,0.983924
27342,0.08333755,0.7499024
27343,0.046591587,0.06698616
27344,0.09095864,0.032579727
27345,0.14777292,0.983924
27346,0.07794522,0.9997975
27347,0.99999714,0.98756105
27348,0.025760632,0.5412517
27349,0.046237808,0.41910517
27350,0.12674008,0.983924
27351,1.0,1.0
27352,0.0034714607,0.11231725
27353,0.0047918754,0.7225053
27354,0.10073357,1.0
27355,0.0017456264,0.065541685
27356,0.99999774,1.0
27357,0.013399371,0.16271645
27358,0.07869336,0.983924
27359,0.13725077,0.99956626
27360,0.06793017,0.983924
27361,0.044815216,0.97649264
27362,0.36078012,0.97714657
27363,0.0039127194,0.15850757
27364,0.019668238,0.85747856
27365,0.41818842,0.26646668
27366,0.99471647,0.030959325
27367,0.08440834,0.4489759
27368,0.046102863,0.983924
27369,0.011853685,0.05593875
27370,0.00422019,0.98985076
27371,0.15064597,0.23490085
27372,0.112727754,0.10904442
27373,0.055274364,0.35078013
27374,0.0020817104,0.21594895
27375,0.05431794,0.983924
27376,0.9870429,8.158963e-05
27377,0.63926226,0.9693702
27378,0.05879674,0.010843
27379,0.0015723574,0.07494083
27380,0.0334675,0.9109691
27381,8.421916e-06,0.012099604
27382,0.06965284,0.575399
27383,0.08210726,0.13560927
27384,0.022107609,0.13526875
27385,0.05753417,0.983924
27386,0.047905795,0.88639486
27387,0.999964,0.98178506
27388,0.0015259681,1.3857382e-07
27389,0.05795541,0.14081247
27390,0.001095441,0.08526055
27391,0.026166735,0.9999988
27392,1.0,0.24675764
27393,0.00050593785,0.0004136172
27394,8.1055005e-05,0.9622221
27395,1.0,0.983924
27396,0.04923731,0.21277337
27397,0.9999819,0.99996746
27398,0.17243539,0.8461619
27399,0.018030116,0.14799833
27400,0.11887518,0.97989684
27401,0.91679126,0.13238187
27402,0.05652738,1.0
27403,0.0036850125,0.049963187
27404,0.97646505,0.1379066
27405,1.0,0.9999999
27406,0.14526507,0.13152713
27407,0.04555187,0.15187927
27408,0.09286686,0.87615246
27409,0.30400667,1.0
27410,0.0011089066,0.12855604
27411,0.06702464,0.10144779
27412,0.068569064,0.97955483
27413,0.13952854,0.9780899
27414,0.037579685,0.9990792
27415,0.14535666,0.103277415
27416,0.03286415,0.12518646
27417,0.0698842,0.9444343
27418,0.037531115,0.0053537935
27419,0.36053547,0.9999999
27420,0.011149154,0.02844425
27421,0.037012823,0.65308094
27422,0.088484235,0.38579363
27423,0.00088966795,0.0029215629
27424,0.040156648,0.013071523
27425,0.046627123,0.9911668
27426,0.08144474,0.3910914
27427,0.00903706,0.42772123
27428,0.004498824,0.18472011
27429,0.9596142,1.6578124e-05
27430,0.061469913,0.49014223
27431,0.1246894,0.983924
27432,0.11513203,0.983924
27433,0.016536426,0.30363393
27434,0.0698639,0.25222936
27435,0.13795978,0.29942405
27436,0.024412753,0.1407556
27437,0.017366515,0.0017633061
27438,0.06711403,0.91914356
27439,0.049336966,0.37592232
27440,0.07094172,0.25411633
27441,0.041134004,0.9999945
27442,0.15974373,0.9883633
27443,0.00015479806,0.00039501578
27444,0.0013108797,5.5214624e-08
27445,0.006145287,0.10444039
27446,0.0030861779,3.9953276e-05
27447,0.033124123,0.9694502
27448,0.038997382,0.9984091
27449,0.025191894,0.9324447
27450,0.037522145,0.983924
27451,0.0005429403,0.0041007823
27452,3.933692e-05,0.120954685
27453,0.0024531924,0.983924
27454,0.0009940905,0.85937124
27455,0.15715773,0.3910877
27456,0.121052794,0.20268771
27457,0.0006946787,0.13564488
27458,0.12506041,0.4727566
27459,0.046803392,0.120959766
27460,0.057231553,0.9984768
27461,0.0015018348,0.06286559
27462,0.10781888,0.8974
27463,0.023714231,0.97923124
27464,0.032399222,0.14089079
27465,0.99999976,1.0
27466,0.0038068807,0.21089272
27467,0.0031404214,0.42110163
27468,0.07763217,0.98275226
27469,0.025584012,0.95265096
27470,1.0,0.99999714
27471,0.015873054,0.85496485
27472,0.093830295,0.12446213
27473,0.09008709,0.97284794
27474,0.118075706,0.025552802
27475,0.000701441,0.0035296553
27476,0.1095949,0.08959698
27477,0.98276895,0.97925663
27478,0.0016186476,0.9371336
27479,0.08574389,0.009303537
27480,0.9943949,0.8461241
27481,0.9999703,0.94938904
27482,0.07637647,0.00075132033
27483,0.05934967,0.9993936
27484,0.099573456,0.983924
27485,0.022109104,0.35774145
27486,0.031161115,0.16560131
27487,0.11997256,0.049012896
27488,1.0,0.9705099
27489,1.0,0.9999924
27490,0.0030577718,0.0533694
27491,0.16176309,0.745714
27492,0.00026844523,0.48868203
27493,0.07661104,0.93658155
27494,0.60195863,0.9802949
27495,0.30199605,0.98113775
27496,0.18194686,0.80355257
27497,0.06291692,0.0039333813
27498,0.005085419,0.17134883
27499,0.13543747,0.9223162
27500,0.085848086,0.983924
27501,0.01310432,0.15962899
27502,0.05373831,0.15079036
27503,0.009752016,0.69049495
27504,0.01145752,0.19925758
27505,0.0022898081,0.15007985
27506,0.13642056,0.033014417
27507,0.012620058,0.16591902
27508,0.06562726,0.24851586
27509,0.027985746,0.953231
27510,0.9984061,0.94524956
27511,0.8939711,0.97760665
27512,0.005679282,0.1806599
27513,0.15411732,0.9996309
27514,0.2977607,0.15551697
27515,0.07739768,0.1167176
27516,0.766721,0.9289278
27517,0.15290602,0.017121831
27518,0.89123917,0.983924
27519,0.002885923,5.413005e-07
27520,0.018404374,0.22071305
27521,0.003415506,0.30336258
27522,0.002200244,0.0013147416
27523,0.0050090626,0.90696496
27524,0.104803525,0.17091537
27525,0.028294535,0.19834042
27526,0.112405494,0.7219932
27527,0.01592631,0.983924
27528,0.094025455,0.99999785
27529,0.09835561,0.9987614
27530,0.014167357,0.13113719
27531,0.018919142,0.064875744
27532,0.110633194,0.982263
27533,0.11202416,0.999297
27534,0.004133984,0.017523056
27535,0.055602986,0.93830895
27536,0.07030039,0.1503963
27537,1.0,0.9996613
27538,0.008322609,0.00026307625
27539,0.16805081,0.9999701
27540,0.066401444,0.034852833
27541,0.1380725,0.9445082
27542,0.10262641,0.15675105
27543,0.9999125,1.0
27544,0.078123584,0.14386055
27545,0.012196993,0.028134903
27546,0.9999999,0.99999845
27547,0.40702766,0.13725589
27548,0.025496384,0.12423242
27549,0.015834792,0.983924
27550,0.17172591,0.089036174
27551,0.99998677,0.99999964
27552,0.023320623,0.983924
27553,0.06193012,0.3563531
27554,0.023388198,0.11515691
27555,0.006956324,0.010011099
27556,0.015452551,0.0047599976
27557,0.09319775,0.9503055
27558,0.012751587,0.52337277
27559,0.036539312,0.983924
27560,0.11465704,1.0
27561,0.18615824,0.8462711
27562,0.08073328,0.89255685
27563,0.18690035,0.983924
27564,0.049263123,0.6910257
27565,0.028704165,0.20535152
27566,0.05825474,0.18104164
27567,0.06640538,0.9026875
27568,0.9736293,0.9914356
27569,0.99999547,0.5620617
27570,0.8108946,0.0858672
27571,0.037619874,0.17266347
27572,0.0007786456,0.06932529
27573,0.0076274415,0.08767708
27574,0.15437672,0.9992986
27575,0.00038425892,0.19178115
27576,4.330917e-05,1.3699279e-08
27577,0.12127184,0.7051455
27578,0.03948288,0.13849102
27579,0.10930891,0.983924
27580,0.020927992,0.9759561
27581,0.06254536,0.22301722
27582,0.01870412,0.00759902
27583,0.09090369,0.1016704
27584,0.05442032,0.1099558
27585,0.87006354,0.49940228
27586,0.9550317,0.99991953
27587,0.15258029,0.99722147
27588,0.0056560775,0.750637
27589,0.023459598,0.97759694
27590,0.27324843,0.9737766
27591,0.092046924,0.99739313
27592,0.0021935063,0.0018938052
27593,0.001646447,0.119880155
27594,0.9981824,0.6836848
27595,0.029278846,0.09052867
27596,0.046333853,0.9542354
27597,0.1048669,0.064486444
27598,0.06968235,0.06603993
27599,0.45181838,0.983924
27600,0.101868965,0.9468177
27601,0.0014757216,0.983924
27602,0.14530583,0.99999964
27603,0.008016054,5.6779772e-05
27604,0.047660995,0.13951321
27605,0.91105795,0.00019407265
27606,0.11845998,0.1838143
27607,0.83094203,0.9999918
27608,0.039764076,0.983924
27609,0.9998276,0.06827153
27610,0.818106,0.9151406
27611,0.08334058,1.9938948e-08
27612,0.0042823646,0.26175636
27613,0.9934516,0.9998727
27614,0.13033967,0.37823713
27615,0.04601261,0.983924
27616,0.008398682,0.20967674
27617,0.010432768,0.015913462
27618,0.08629458,0.983924
27619,0.13326152,0.19118322
27620,0.10988376,0.48201802
27621,0.035383053,0.18116313
27622,0.6142854,0.98732936
27623,0.11396673,0.983924
27624,0.0026495112,0.98355305
27625,0.01439419,0.21049382
27626,0.0006058681,0.054425176
27627,0.99999344,0.98591596
27628,0.09204502,0.7032713
27629,0.005240229,0.14763176
27630,0.9999989,0.9115112
27631,0.15230852,0.14858052
27632,0.017703457,0.983924
27633,0.9609164,0.9994362
27634,0.0993448,0.15614294
