respondent_id,h1n1_vaccine,seasonal_vaccine
26797,0.094767965,0.44842306
26798,0.17800511,0.14412352
26799,0.30719084,0.33875218
26800,0.016640577,0.95173395
26801,0.26027402,0.3013896
26802,0.039831843,0.22091374
26803,0.028884519,0.3211584
26804,0.03218683,0.06668949
26805,0.06032312,0.061585333
26806,0.072113015,0.99513394
26807,0.44950372,0.94524723
26808,0.13763115,0.24556498
26809,0.6654579,0.16776103
26810,0.028630273,0.018480647
26811,0.035434745,0.03343866
26812,0.06674179,0.94215214
26813,0.18532863,0.31768858
26814,0.01894308,0.8021243
26815,0.013445246,0.0016284744
26816,0.09534334,0.3987998
26817,0.14649932,0.84921265
26818,0.14942835,0.1875218
26819,0.21893483,0.30342707
26820,0.08581381,0.16024129
26821,0.08109378,0.9816497
26822,0.20811963,0.5515861
26823,0.26375645,0.3260807
26824,0.009709743,0.84141576
26825,0.20763384,0.3904371
26826,0.08869036,0.8818591
26827,0.0057724416,0.010618302
26828,0.10823557,0.53556395
26829,0.7533819,0.9715162
26830,0.083285846,0.95617896
26831,0.18878587,0.99410605
26832,0.08953268,0.56984055
26833,0.0052819047,0.5698118
26834,0.18215697,0.86736554
26835,0.3304977,0.74443686
26836,0.15422986,0.7913702
26837,0.12575594,0.01897968
26838,0.0743178,0.67810714
26839,0.21671228,0.29618055
26840,0.07688914,0.02364132
26841,0.4859185,0.97786456
26842,0.037861463,0.18463902
26843,0.07329527,0.024955276
26844,0.09142406,0.46164232
26845,0.037652943,0.80303437
26846,0.10310651,0.99374086
26847,0.25609618,0.22219366
26848,0.03207575,0.99399096
26849,0.24254377,0.5044308
26850,0.47477168,0.6363304
26851,0.0115293395,0.0040262644
26852,0.0041364795,0.048992038
26853,0.980332,0.90135556
26854,0.0035235223,0.03642106
26855,0.28960463,0.95802927
26856,0.071301766,0.020099856
26857,0.25034258,0.0950329
26858,0.18276837,0.9520346
26859,0.035899024,0.16411792
26860,0.15021257,0.32065988
26861,0.056491632,0.053898223
26862,0.07386472,0.26167783
26863,0.17139436,0.25355208
26864,0.4937689,0.6214228
26865,0.0029839068,0.002481978
26866,0.15580912,0.87699664
26867,0.03675577,0.06956495
26868,0.8555959,0.9932508
26869,0.07663178,0.29324004
26870,0.9206755,0.9962568
26871,0.041640636,0.025151936
26872,0.02739131,0.050356027
26873,0.05917809,0.5698118
26874,0.019919006,0.17048351
26875,0.40429303,0.9063626
26876,0.033309463,0.021001097
26877,0.0060790605,0.04673014
26878,0.20625849,0.03405044
26879,0.00798815,0.006080112
26880,0.084525906,0.008590288
26881,0.033894807,0.13885942
26882,0.003766616,0.0027216957
26883,0.08958389,0.5570054
26884,0.13032836,0.33299586
26885,0.24948964,0.9158472
26886,0.14257407,0.94646764
26887,0.67469823,0.90217614
26888,0.96565807,0.9928859
26889,0.016225547,0.10975318
26890,0.084355555,0.301651
26891,0.5576174,0.5715626
26892,0.17162289,0.5698393
26893,0.0061421515,0.012084145
26894,0.18426624,0.12947847
26895,0.05567474,0.96698326
26896,0.020212078,0.0063256063
26897,0.039459713,0.4859684
26898,0.17496733,0.9056698
26899,0.02401041,0.03860895
26900,0.05821488,0.29044384
26901,0.010444588,0.22728713
26902,0.6812057,0.9612432
26903,0.12002581,0.02593611
26904,0.051404025,0.50956386
26905,0.55128306,0.9530247
26906,0.016125109,0.39704192
26907,0.00094046385,0.24057832
26908,0.15845092,0.9469515
26909,0.2429697,0.120759025
26910,0.15408066,0.3343024
26911,0.012053399,0.053949296
26912,0.16247964,0.78602064
26913,0.7115484,0.96823645
26914,0.020679284,0.14429842
26915,0.10532272,0.3721646
26916,0.06867642,0.5596937
26917,0.01271143,0.008814112
26918,0.97882813,0.99501896
26919,0.21719302,0.4786817
26920,0.013238553,0.033956617
26921,0.10404156,0.98801404
26922,0.0256655,0.98852706
26923,0.1686408,0.5645172
26924,0.7671896,0.99451524
26925,0.063193224,0.72307634
26926,0.36992055,0.72485495
26927,0.4286322,0.88076496
26928,0.041111562,0.5698118
26929,0.13628398,0.1959174
26930,0.83664554,0.95842224
26931,0.05057751,0.78278226
26932,0.0138206305,0.94943
26933,0.023784855,0.5698118
26934,0.32143295,0.8667747
26935,0.100228064,0.37782186
26936,0.16807827,0.016589459
26937,0.26357827,0.87675285
26938,0.049377605,0.025299286
26939,0.03705751,0.07836172
26940,0.12374563,0.3567362
26941,0.102743365,0.429121
26942,0.43527082,0.9155064
26943,0.07109823,0.6017195
26944,0.041207884,0.15900253
26945,0.108471975,0.7385008
26946,0.12432038,0.79168963
26947,0.21642275,0.70048636
26948,0.019203546,0.10941885
26949,0.018764729,0.009633316
26950,0.030085795,0.5698118
26951,0.08162241,0.30090508
26952,0.85233253,0.98724514
26953,0.8809975,0.9774354
26954,0.021804541,0.15681261
26955,0.13269536,0.5835087
26956,0.101832464,0.24467374
26957,0.017735053,0.7640414
26958,0.21020491,0.80279285
26959,0.022039467,0.21063124
26960,0.040232603,0.023530375
26961,0.2502359,0.36374292
26962,0.17128198,0.96182007
26963,0.1458856,0.30517733
26964,0.04462607,0.17815343
26965,0.78800946,0.9510636
26966,0.032534722,0.055052504
26967,0.103750244,0.40626922
26968,0.022129282,0.9984755
26969,0.07358899,0.12362641
26970,0.65733695,0.7555741
26971,0.100318596,0.3223102
26972,0.0013912282,0.0642194
26973,0.022908501,0.120702565
26974,0.15433572,0.2161804
26975,0.11503139,0.62236917
26976,0.94280547,0.49793446
26977,0.07602968,0.56266946
26978,0.0034004916,0.7039038
26979,0.22529916,0.799361
26980,0.041112915,0.03505367
26981,0.048112746,0.16723713
26982,0.9082484,0.94005954
26983,0.20367695,0.94355035
26984,0.050253242,0.29350254
26985,0.030195303,0.15344964
26986,0.118072376,0.31030455
26987,0.08122573,0.17080802
26988,0.022317283,0.112985656
26989,0.35823804,0.8553644
26990,0.01105091,0.08635757
26991,0.17669986,0.4278917
26992,0.28443983,0.42250514
26993,0.14324106,0.94420534
26994,0.10970049,0.24489658
26995,0.16655642,0.5463562
26996,0.10375975,0.2398593
26997,0.026796091,0.024799164
26998,0.049846046,0.04898518
26999,0.3222441,0.4398787
27000,0.13499142,0.46370485
27001,0.052727357,0.7544769
27002,0.011077138,0.23558447
27003,0.012645431,0.026482794
27004,0.06087517,0.31302553
27005,0.30106896,0.9991991
27006,0.73733217,0.9435264
27007,0.008646344,0.009364933
27008,0.03959276,0.07695767
27009,0.048918065,0.23344336
27010,0.012503498,0.06835023
27011,0.10648238,0.07270483
27012,0.41606766,0.9355327
27013,0.07600857,0.39329165
27014,0.0020518212,0.2348826
27015,0.044726588,0.23023339
27016,0.18457997,0.42335105
27017,0.23653296,0.8934414
27018,0.026357066,0.44561636
27019,0.8418665,0.9686575
27020,0.2587395,0.13260561
27021,0.19364205,0.32398352
27022,0.15245707,0.31805256
27023,0.04804871,0.16718182
27024,0.12596308,0.30390853
27025,0.0879505,0.16196245
27026,0.029526442,0.49926877
27027,0.10231645,0.68689007
27028,0.5911191,0.89072496
27029,0.08632839,0.12907362
27030,0.14725555,0.27480963
27031,0.22320648,0.99655765
27032,0.21606828,0.9990996
27033,0.29075366,0.57091063
27034,0.018245136,0.6223302
27035,0.16763183,0.30237246
27036,0.18307452,0.78532815
27037,0.38315448,0.5698118
27038,0.0036328027,0.0022867566
27039,0.9188795,0.90817064
27040,0.19047166,0.32862806
27041,0.18008374,0.9545592
27042,0.035927456,0.5698118
27043,0.56854653,0.83003306
27044,0.005107297,0.038887043
27045,0.08916904,0.47288612
27046,0.034408867,0.113607846
27047,0.6585582,0.3664272
27048,0.11138093,0.2989437
27049,0.28833643,0.9868118
27050,0.028154332,0.82755053
27051,0.09054432,0.24286656
27052,0.04675058,0.08422324
27053,0.8224144,0.9914349
27054,0.009273979,0.02886667
27055,0.09835252,0.83917946
27056,0.017643744,0.1259044
27057,0.0011931185,6.6462513e-07
27058,0.9408968,0.9659313
27059,0.044318177,0.15061396
27060,0.02220479,0.9409139
27061,0.03888885,0.24183528
27062,0.015740568,0.38552368
27063,0.01645141,0.5698118
27064,0.21430781,0.49741048
27065,0.07546685,0.32272008
27066,0.045161605,0.5698118
27067,0.9586858,0.9854842
27068,0.799141,0.9420417
27069,0.41831392,0.97278905
27070,0.008917915,0.0023824254
27071,0.06128986,0.02238608
27072,0.03463378,0.9892896
27073,0.03386032,0.93987465
27074,0.027916176,0.23971479
27075,0.5665275,0.93363273
27076,0.82434183,0.98573005
27077,0.017232051,0.3045003
27078,0.20254795,0.97795916
27079,0.25723585,0.9825967
27080,0.122214094,0.19683641
27081,0.027361155,0.99225473
27082,0.14800584,0.28535295
27083,0.08466929,0.5668631
27084,0.9584988,0.8714998
27085,0.02189175,0.015023396
27086,0.03019323,0.14357044
27087,0.13672288,0.19005392
27088,0.22636077,0.31223258
27089,0.05028741,0.14788388
27090,0.73055524,0.88870245
27091,0.74661106,0.3849938
27092,0.1188459,0.29565862
27093,0.21233721,0.32573545
27094,0.0064662923,0.15861498
27095,0.10727092,0.5409941
27096,0.03628713,0.26139492
27097,0.28798157,0.5698118
27098,0.52893466,0.8678211
27099,0.15048978,0.45420796
27100,0.09851346,0.83310777
27101,0.11889153,0.6703736
27102,0.04246243,0.9993079
27103,0.032411616,0.08116233
27104,0.14118145,0.30323327
27105,0.07444666,0.46484482
27106,0.9473348,0.9694475
27107,0.35916156,0.9877765
27108,0.21961638,0.3366137
27109,0.060134742,0.22360143
27110,0.094307914,0.40386277
27111,0.011602736,0.40769133
27112,0.25882566,0.7413872
27113,0.031423695,0.19659743
27114,0.09477948,0.31388292
27115,0.4682231,0.9793474
27116,0.10877736,0.99722254
27117,0.018588247,0.1822294
27118,0.14310719,0.5698309
27119,0.021702219,0.138409
27120,0.31434706,0.99569124
27121,0.008211226,0.9664715
27122,0.032348175,0.20664522
27123,0.01927002,0.078470595
27124,0.010588233,0.15090017
27125,0.010687666,0.0018620163
27126,0.1981697,0.2100756
27127,0.025919124,0.07241731
27128,0.196664,0.56750417
27129,0.25593442,0.92559
27130,0.059624054,0.21987164
27131,0.010687176,0.069258325
27132,0.32959816,0.9546992
27133,0.13750753,0.7979818
27134,0.933293,0.99704427
27135,0.059355155,0.19188528
27136,0.09625928,0.55729955
27137,0.04098852,0.23550852
27138,0.22606753,0.5698118
27139,0.077479236,0.06610814
27140,0.9287805,0.9605699
27141,0.8650369,0.42476246
27142,0.036197957,0.2852981
27143,0.23037702,0.38876796
27144,0.08315649,0.015821354
27145,0.48554143,0.9577446
27146,0.033702318,0.97696793
27147,0.023480697,0.047928024
27148,0.16550966,0.115977295
27149,0.3568843,0.2007042
27150,0.844925,0.996058
27151,0.19358239,0.88090676
27152,0.0029875631,0.06039991
27153,0.16117601,0.6285597
27154,0.5351904,0.96135765
27155,0.15692201,0.94472605
27156,0.01042817,0.46399713
27157,0.0028732587,0.5698118
27158,0.044238023,0.5698118
27159,0.02038583,0.07470029
27160,0.21660529,0.39569727
27161,0.55100334,0.7927277
27162,0.07990816,0.9429794
27163,0.67352647,0.7448873
27164,0.2736569,0.10411888
27165,0.25080946,0.9074172
27166,0.2725049,0.46364158
27167,0.045542892,0.95031047
27168,0.14703271,0.92660254
27169,0.7024023,0.903894
27170,0.29575548,0.99025327
27171,0.028956218,0.4377456
27172,0.038892273,0.9246962
27173,0.26581085,0.7418412
27174,0.08415218,0.09125867
27175,0.041566733,0.03983002
27176,0.7834346,0.89758456
27177,0.89652234,0.98049736
27178,0.106149614,0.47024032
27179,0.051610235,0.34799427
27180,0.19437058,0.21026352
27181,0.0079767015,0.57204884
27182,0.8519466,0.9988445
27183,0.029014612,0.5698118
27184,0.03869813,0.2141359
27185,0.24091865,0.7302211
27186,0.09880772,0.75334597
27187,0.033048037,0.035101376
27188,0.03347687,0.37139767
27189,0.036238253,0.81422764
27190,0.4325002,0.99114263
27191,0.085310176,0.9994659
27192,0.81679046,0.9705113
27193,0.004384778,0.013470905
27194,0.015799044,0.14112832
27195,0.0052037765,0.13225614
27196,0.29352736,0.22510746
27197,0.08277507,0.7433157
27198,0.841803,0.98243237
27199,0.04536594,0.5162394
27200,0.15290125,0.7054522
27201,0.720634,0.98536545
27202,0.017675932,0.13236679
27203,0.011747192,0.30563664
27204,0.0028686845,0.0049817427
27205,0.08407498,0.3491481
27206,0.1502481,0.5698118
27207,0.08727859,0.24760577
27208,0.82056934,0.27941895
27209,0.11122857,0.3491616
27210,0.30912557,0.31477544
27211,0.12521526,0.11921627
27212,0.35843733,0.9527882
27213,0.29573193,0.19931518
27214,0.020505337,0.015569821
27215,0.23664224,0.8875217
27216,0.1585729,0.99017465
27217,0.09632189,0.75682753
27218,0.921161,0.9301084
27219,0.82642543,0.88910955
27220,0.11713177,0.962511
27221,0.16614911,0.919685
27222,0.14634623,0.5698118
27223,0.04749177,0.9992118
27224,0.14022098,0.9457355
27225,0.1496508,0.19317898
27226,0.0053194617,0.14007616
27227,0.099447966,0.2580613
27228,0.29808682,0.9526199
27229,0.5013895,0.93733525
27230,0.13225698,0.5698118
27231,0.965429,0.9991518
27232,0.044543706,0.55346024
27233,0.1602102,0.1651429
27234,0.112927295,0.18144426
27235,0.5806243,0.9568131
27236,0.10543884,0.99639904
27237,0.34638432,0.980878
27238,0.5857683,0.77262056
27239,0.28435782,0.19986713
27240,0.18964747,0.44824627
27241,0.03039011,0.17265649
27242,0.05006176,0.1942651
27243,0.011845839,0.12444588
27244,0.022674108,0.03605538
27245,0.16813035,0.98562837
27246,0.9658858,0.9532372
27247,0.18858056,0.99790907
27248,0.067911245,0.39963794
27249,0.15095112,0.32115075
27250,0.059377205,0.37136608
27251,0.21160765,0.5022866
27252,0.24004509,0.337459
27253,0.050175164,0.9957059
27254,0.9412429,0.98349494
27255,0.12599267,0.26025528
27256,0.92889047,0.9823605
27257,0.83414876,0.3692308
27258,0.34585467,0.9640074
27259,0.8020489,0.7425571
27260,0.15842913,0.10708368
27261,0.082466766,0.7935158
27262,0.11839284,0.5698118
27263,0.05837047,0.019799786
27264,0.103182375,0.17814943
27265,0.013460098,0.08884153
27266,0.14071247,0.577953
27267,0.091731034,0.99746823
27268,0.009317343,0.050961014
27269,0.4301104,0.7115552
27270,0.026498204,0.100857906
27271,0.045648433,0.3134252
27272,0.005171758,0.2321373
27273,0.024945403,0.2811096
27274,0.06409202,0.48181143
27275,0.10605709,0.27274168
27276,0.010515761,0.02633111
27277,0.017012998,0.9984029
27278,0.12558107,0.26168814
27279,0.1658599,0.21535087
27280,0.3217292,0.41865337
27281,0.006481121,0.17835136
27282,0.047244284,0.8106469
27283,0.0031880008,0.21219349
27284,0.16010354,0.3576122
27285,0.116775416,0.29811496
27286,0.13085724,0.49361593
27287,0.29777685,0.9668336
27288,0.43425906,0.69001603
27289,0.10796653,0.21308655
27290,0.02810523,0.011352206
27291,0.59042275,0.9613883
27292,0.013709361,0.88880444
27293,0.11843706,0.97355515
27294,0.009149811,0.016705308
27295,0.19368249,0.96851057
27296,0.039070502,0.7149541
27297,0.040074524,0.9557163
27298,0.08011895,0.16594853
27299,0.20103112,0.60990065
27300,0.07288712,0.5698118
27301,0.0007636528,0.01003891
27302,0.12218047,0.9996247
27303,0.05616679,0.07128678
27304,0.08367729,0.9615787
27305,0.024632435,0.007697078
27306,0.21621114,0.78599006
27307,0.992759,0.9909485
27308,0.020838063,0.07746043
27309,0.9121918,0.9569028
27310,0.044516664,0.12097941
27311,0.06483436,0.07705899
27312,0.1000567,0.8588359
27313,0.022082368,0.042339645
27314,0.023372952,0.014960002
27315,0.056553148,0.2511364
27316,0.7156459,0.9739861
27317,0.09135242,0.06199676
27318,0.20692429,0.5698118
27319,0.4697979,0.99903107
27320,0.59122753,0.9381158
27321,0.017347006,0.84946287
27322,0.791521,0.29641396
27323,0.02404584,0.34137088
27324,0.69161713,0.99983037
27325,0.9023486,0.9843369
27326,0.12922621,0.97206
27327,0.3234807,0.23756854
27328,0.2956629,0.9452463
27329,0.093438804,0.38316867
27330,0.006698373,0.33601448
27331,0.033970322,0.30200252
27332,0.17045869,0.63516563
27333,0.98298925,0.92041117
27334,0.044984464,0.0055219983
27335,0.0650811,0.057331353
27336,0.03442821,0.12258297
27337,0.17328703,0.66570973
27338,0.110101074,0.22816241
27339,0.21315005,0.56797177
27340,0.0063821883,0.10044143
27341,0.15402374,0.6718889
27342,0.049326766,0.9982333
27343,0.1515843,0.20313483
27344,0.24142085,0.40186596
27345,0.060069717,0.5669545
27346,0.55752885,0.9906245
27347,0.6910412,0.9383695
27348,0.060226865,0.20348601
27349,0.067050666,0.13872565
27350,0.17520289,0.98317367
27351,0.95408845,0.9502397
27352,0.07699275,0.4804211
27353,0.015751017,0.23497985
27354,0.1830005,0.9914595
27355,0.07041067,0.0164357
27356,0.889603,0.9732444
27357,0.06252789,0.30278897
27358,0.25183687,0.8783306
27359,0.34922722,0.9169566
27360,0.108448066,0.6529129
27361,0.045315288,0.99804
27362,0.20841594,0.4856848
27363,0.1817405,0.33584684
27364,0.061895434,0.74931026
27365,0.6441769,0.58520687
27366,0.31008202,0.69256
27367,0.18598275,0.88012195
27368,0.080533974,0.5698118
27369,0.04021153,0.060310073
27370,0.014612559,0.73630404
27371,0.25965583,0.96701807
27372,0.038198873,0.14174648
27373,0.86822236,0.9605944
27374,0.006210703,0.2854124
27375,0.15049395,0.997886
27376,0.41685465,0.8314349
27377,0.09017875,0.6032101
27378,0.023963919,0.09807346
27379,0.023511948,0.17283727
27380,0.0856617,0.99325716
27381,0.008207694,0.15933184
27382,0.1535908,0.17502785
27383,0.1775186,0.30842602
27384,0.08977907,0.9722878
27385,0.048326474,0.9734886
27386,0.22702862,0.6362422
27387,0.55491096,0.882271
27388,0.085106455,0.36937466
27389,0.087799996,0.20983586
27390,0.002626806,0.0069362433
27391,0.110968634,0.93629354
27392,0.8879244,0.9992963
27393,0.004131992,0.041689575
27394,0.0012467966,0.46088043
27395,0.83518225,0.9532262
27396,0.03410707,0.06705933
27397,0.8958798,0.9176704
27398,0.20125377,0.8392557
27399,0.083849505,0.99565244
27400,0.07935387,0.9739624
27401,0.20185524,0.23809709
27402,0.11900534,0.9273118
27403,0.028839933,0.14706147
27404,0.22248726,0.19775859
27405,0.9550811,0.9936977
27406,0.035125673,0.23140293
27407,0.0686923,0.044138838
27408,0.083890095,0.8371612
27409,0.8172575,0.99515283
27410,0.05147391,0.10542663
27411,0.10474189,0.28898525
27412,0.1723507,0.99082327
27413,0.06343586,0.5698118
27414,0.48973784,0.5076295
27415,0.105715655,0.2613099
27416,0.053119387,0.15986256
27417,0.15554865,0.25236902
27418,0.26034552,0.103991106
27419,0.8323045,0.9765979
27420,0.055816583,0.2439676
27421,0.07265558,0.35585523
27422,0.2822298,0.54459095
27423,0.01555634,0.124939084
27424,0.16357532,0.56840503
27425,0.1642668,0.08119903
27426,0.074223,0.30544212
27427,0.12311227,0.3064947
27428,0.025747757,0.32879075
27429,0.29574338,0.17688167
27430,0.041898027,0.8919989
27431,0.1985544,0.8369607
27432,0.18211412,0.5679825
27433,0.054157138,0.5698118
27434,0.08461834,0.29034925
27435,0.1865466,0.56939584
27436,0.016960854,0.24189268
27437,0.05154618,0.15190569
27438,0.02986311,0.36523864
27439,0.22475885,0.9014978
27440,0.12761612,0.2117951
27441,0.9476031,0.8986176
27442,0.18323423,0.9893277
27443,0.02139762,0.13078992
27444,0.008650665,0.0021792266
27445,0.04011984,0.025886647
27446,0.15668318,0.12144277
27447,0.01806554,0.26814395
27448,0.15673183,0.5926331
27449,0.120183274,0.9101513
27450,0.031896736,0.77248377
27451,0.0095455805,0.10775834
27452,0.015486757,0.068870954
27453,0.09910795,0.9957457
27454,0.04560051,0.3350852
27455,0.12795989,0.27298903
27456,0.13910834,0.8990406
27457,0.026031317,0.1273241
27458,0.088430926,0.364792
27459,0.07417794,0.17339976
27460,0.9286394,0.7714231
27461,0.059617177,0.16845149
27462,0.028643725,0.5271144
27463,0.12346122,0.481038
27464,0.8397765,0.98788863
27465,0.70927703,0.9983493
27466,0.0060619074,0.059854288
27467,0.013045595,0.16949375
27468,0.084638566,0.7787511
27469,0.041878223,0.62288743
27470,0.97049123,0.96174353
27471,0.034941792,0.888544
27472,0.16288866,0.52017677
27473,0.071859755,0.3774671
27474,0.23033568,0.5280342
27475,0.028564744,0.030947382
27476,0.036089066,0.7169341
27477,0.09128582,0.8464651
27478,0.0119187785,0.99728584
27479,0.1142732,0.13696848
27480,0.31087482,0.9445634
27481,0.9561671,0.77169436
27482,0.39665315,0.23193969
27483,0.5211264,0.9485877
27484,0.4173277,0.96005267
27485,0.022915056,0.9693531
27486,0.10350002,0.32730266
27487,0.08431667,0.76635194
27488,0.93650085,0.9625718
27489,0.82627743,0.7014403
27490,0.007085202,0.41506585
27491,0.36777714,0.74250686
27492,0.0061990297,0.5698118
27493,0.120935015,0.9962908
27494,0.32240003,0.88698685
27495,0.18377358,0.28553158
27496,0.027638933,0.18309253
27497,0.25591403,0.1311053
27498,0.049247004,0.89776564
27499,0.18111955,0.9410088
27500,0.10156356,0.8909093
27501,0.009632228,0.5698118
27502,0.025451556,0.9327249
27503,0.047079585,0.6471536
27504,0.009641971,0.0026314524
27505,0.014543744,0.088344574
27506,0.30023572,0.9213493
27507,0.061063923,0.26407492
27508,0.13921233,0.3834111
27509,0.05687467,0.27930504
27510,0.95265526,0.9564435
27511,0.30665383,0.54147965
27512,0.03187148,0.108731024
27513,0.12815242,0.9824814
27514,0.9035767,0.9489118
27515,0.21790555,0.80279243
27516,0.2803193,0.88759285
27517,0.023617001,0.008150157
27518,0.5778652,0.9859088
27519,0.016315116,0.04960525
27520,0.020583509,0.05295411
27521,0.0057731317,0.24531187
27522,0.043268126,0.08006024
27523,0.007004452,0.13685454
27524,0.16367552,0.32412764
27525,0.14420293,0.24957746
27526,0.96309584,0.4747431
27527,0.047725536,0.9895427
27528,0.27107438,0.9548707
27529,0.10949693,0.98460716
27530,0.04535577,0.11389845
27531,0.06990571,0.0072491933
27532,0.10966934,0.9348316
27533,0.2412399,0.7647818
27534,0.017804373,0.036946222
27535,0.070145845,0.9982967
27536,0.1436505,0.3803326
27537,0.9499369,0.98198766
27538,0.23851563,0.29960734
27539,0.26520273,0.95422804
27540,0.8897258,0.6147981
27541,0.40825808,0.7737063
27542,0.039545827,0.32765913
27543,0.66315204,0.50848264
27544,0.1518035,0.30529326
27545,0.09992137,0.054021448
27546,0.8638403,0.90631914
27547,0.043200508,0.0821525
27548,0.025480548,0.9720845
27549,0.083779745,0.6258863
27550,0.16521731,0.20255664
27551,0.937989,0.658306
27552,0.043406606,0.9692639
27553,0.056648653,0.27556884
27554,0.28095365,0.36113358
27555,0.026463827,0.052295927
27556,0.06991829,0.47529528
27557,0.154808,0.81517637
27558,0.08560055,0.4181969
27559,0.09404166,0.74698377
27560,0.1869026,0.9719749
27561,0.28577855,0.9228647
27562,0.17667483,0.8147636
27563,0.152766,0.812751
27564,0.116592675,0.4253237
27565,0.08191718,0.24241413
27566,0.16354819,0.15498629
27567,0.047418904,0.2271335
27568,0.63983023,0.9747431
27569,0.26900926,0.3230957
27570,0.6580506,0.30393124
27571,0.044016734,0.11815905
27572,0.0025163433,0.00039874244
27573,0.014028661,0.16649987
27574,0.1347792,0.5792466
27575,0.0013978593,0.5698118
27576,0.027578032,0.2975544
27577,0.17341883,0.87798643
27578,0.14120944,0.5698118
27579,0.080574445,0.5698118
27580,0.07272084,0.71740365
27581,0.09377375,0.27718014
27582,0.05110988,0.034790337
27583,0.06318382,0.2365714
27584,0.9942931,0.36256734
27585,0.20280777,0.967157
27586,0.26358134,0.993083
27587,0.0691668,0.93218035
27588,0.057717115,0.26984572
27589,0.028794054,0.4550803
27590,0.75003594,0.85099775
27591,0.25353467,0.6143037
27592,0.0051884158,0.002513208
27593,0.027165035,0.16730927
27594,0.2929328,0.6736956
27595,0.028218793,0.20328505
27596,0.04220579,0.28635684
27597,0.14431503,0.27515203
27598,0.07399424,0.1055052
27599,0.3368095,0.9334634
27600,0.04423478,0.8499115
27601,0.012165557,0.99999726
27602,0.71013576,0.9631069
27603,0.008557999,0.010902267
27604,0.09500948,0.7217128
27605,0.36073208,0.8063906
27606,0.06871402,0.31975764
27607,0.31963974,0.34957013
27608,0.1325408,0.67044467
27609,0.7358531,0.9880663
27610,0.33696687,0.61354166
27611,0.11110002,0.013841065
27612,0.028762054,0.84490806
27613,0.7599159,0.9805855
27614,0.05283595,0.3229886
27615,0.15001005,0.99605983
27616,0.0053574233,0.05564925
27617,0.14436127,0.7849908
27618,0.14140081,0.4312307
27619,0.21386448,0.20445713
27620,0.37091312,0.5911981
27621,0.15655684,0.21107592
27622,0.7555696,0.9721219
27623,0.14693053,0.9155485
27624,0.1696351,0.98250705
27625,0.059425768,0.5698118
27626,0.00394185,0.049376253
27627,0.60723007,0.93998927
27628,0.03849739,0.9870597
27629,0.011494634,0.10118425
27630,0.28571838,0.98128617
27631,0.1015757,0.14369696
27632,0.01966977,0.42602968
27633,0.8629457,0.9812098
27634,0.09304087,0.28269437
27635,0.04029032,0.29806724
