respondent_id,h1n1_vaccine,seasonal_vaccine
27277,0.015043617,0.8184928
27278,0.09576764,0.2714672
27279,0.06666843,0.19623329
27280,0.28473052,0.3850007
27281,0.015055011,0.15944187
27282,0.033025447,0.8184928
27283,0.0040624733,0.04166658
27284,0.16059546,0.32864618
27285,0.05336998,0.42366236
27286,0.08067278,0.43320715
27287,0.2634403,0.7242376
27288,0.5941067,0.7711872
27289,0.21176055,0.3675893
27290,0.016973214,0.037835788
27291,0.61037433,0.8184928
27292,0.011190561,0.68627113
27293,0.073288046,0.8184928
27294,0.005939734,0.04229052
27295,0.18819329,0.8184928
27296,0.046796925,0.8184928
27297,0.02355307,0.8184928
27298,0.06780393,0.2194364
27299,0.2512444,0.75952196
27300,0.096512824,0.7887852
27301,0.0005245139,0.012905703
27302,0.055172015,0.7334056
27303,0.023714177,0.12724233
27304,0.043403104,0.8184928
27305,0.021767735,0.030855993
27306,0.14092551,0.58730197
27307,0.6098425,0.8098563
27308,0.040764567,0.09310381
27309,0.4885898,0.8184928
27310,0.012813419,0.12485381
27311,0.1035066,0.122194424
27312,0.09463984,0.45459282
27313,0.034404606,0.115085796
27314,0.011549937,0.06057777
27315,0.06926017,0.19198604
27316,0.31315422,0.71938384
27317,0.04315087,0.15089154
27318,0.16400594,0.25082666
27319,0.45281795,0.8184928
27320,0.41955385,0.7434384
27321,0.011574547,0.75737673
27322,0.61037433,0.7914861
27323,0.022854608,0.33039713
27324,0.2130143,0.58273053
27325,0.61037433,0.81836694
27326,0.06394159,0.62067676
27327,0.25902346,0.31610516
27328,0.18307306,0.41729045
27329,0.10114202,0.28219777
27330,0.0037031972,0.70046186
27331,0.033928216,0.17493
27332,0.09312564,0.8184928
27333,0.61037433,0.71672416
27334,0.017398214,0.01849612
27335,0.15362492,0.1291151
27336,0.02881607,0.10257607
27337,0.1374199,0.7747453
27338,0.18481219,0.29458657
27339,0.2604008,0.4012771
27340,0.0035237467,0.11123098
27341,0.10347538,0.58720726
27342,0.017086592,0.5421871
27343,0.027948182,0.10547341
27344,0.37244233,0.5000215
27345,0.048351508,0.4216911
27346,0.61037433,0.8184928
27347,0.61037433,0.81703573
27348,0.06037797,0.21197675
27349,0.020268824,0.21545558
27350,0.14507763,0.8184928
27351,0.61037433,0.81801873
27352,0.08386377,0.42477122
27353,0.0050606346,0.15955521
27354,0.11445807,0.7468489
27355,0.10409525,0.16411634
27356,0.19236794,0.57741153
27357,0.045783296,0.25956196
27358,0.17444605,0.78001827
27359,0.30342945,0.7668772
27360,0.05943601,0.56349164
27361,0.018955722,0.8184928
27362,0.20814024,0.46424094
27363,0.11789017,0.27152452
27364,0.047611617,0.5022061
27365,0.35692802,0.7232191
27366,0.45874393,0.7127659
27367,0.14670604,0.4612911
27368,0.06561452,0.63679737
27369,0.022027971,0.05090419
27370,0.008861834,0.8184928
27371,0.24861145,0.42119998
27372,0.027224679,0.12408652
27373,0.61037433,0.7461353
27374,0.0049212263,0.21269968
27375,0.085790165,0.8184928
27376,0.5044135,0.3955306
27377,0.056315724,0.4923515
27378,0.028768793,0.16265522
27379,0.032379653,0.17608465
27380,0.07855736,0.8184928
27381,0.017408978,0.3230836
27382,0.3162094,0.2082187
27383,0.11824045,0.68612206
27384,0.03223214,0.51383924
27385,0.044789042,0.8184928
27386,0.18465373,0.81467885
27387,0.32286936,0.8184928
27388,0.02630186,0.1942029
27389,0.08871889,0.13939032
27390,0.002665377,0.02055595
27391,0.07243595,0.68621117
27392,0.6041415,0.8184928
27393,0.0024338586,0.024763871
27394,0.0018541021,0.5920331
27395,0.6020568,0.5748721
27396,0.040595602,0.09117566
27397,0.61037433,0.8184928
27398,0.34932035,0.8177341
27399,0.05300975,0.36884785
27400,0.055551488,0.8184928
27401,0.2593032,0.3797312
27402,0.10174945,0.5674231
27403,0.025104303,0.12125038
27404,0.41258314,0.22658508
27405,0.61037433,0.81679
27406,0.039377842,0.13998395
27407,0.021763014,0.062306024
27408,0.053280447,0.6293889
27409,0.61037433,0.8184928
27410,0.020747032,0.18764715
27411,0.07586811,0.22018786
27412,0.1093389,0.8184928
27413,0.01342521,0.36180556
27414,0.56916755,0.58983725
27415,0.048296448,0.2807331
27416,0.044090975,0.12599199
27417,0.10288747,0.553631
27418,0.40349233,0.24144381
27419,0.5599876,0.8184928
27420,0.053505268,0.10643371
27421,0.12578197,0.358845
27422,0.2409764,0.7573747
27423,0.008633805,0.1616515
27424,0.16597687,0.57742494
27425,0.2328267,0.44044375
27426,0.08080762,0.26242372
27427,0.08489284,0.22873686
27428,0.010008486,0.14570557
27429,0.60207576,0.2905754
27430,0.03590495,0.7201751
27431,0.17853852,0.55088973
27432,0.19675717,0.5080771
27433,0.04588437,0.7241708
27434,0.061628282,0.27366924
27435,0.17074923,0.6958696
27436,0.012399284,0.1030274
27437,0.03164871,0.09288563
27438,0.025321601,0.21694781
27439,0.38553807,0.43234497
27440,0.095661424,0.1891358
27441,0.61037433,0.81848705
27442,0.18197338,0.8184928
27443,0.012616992,0.13054694
27444,0.013847705,0.015322419
27445,0.015199346,0.036582995
27446,0.0914211,0.08890358
27447,0.021899585,0.1474419
27448,0.15582614,0.62066567
27449,0.11618716,0.8184928
27450,0.019139731,0.8184928
27451,0.008704762,0.09202445
27452,0.008734185,0.11633846
27453,0.0484726,0.8184928
27454,0.026237458,0.5265039
27455,0.10174226,0.31259328
27456,0.2383972,0.5614805
27457,0.017768536,0.100487
27458,0.0426822,0.2962072
27459,0.022571437,0.21376847
27460,0.58673465,0.80820006
27461,0.058075596,0.16489342
27462,0.016939512,0.48841092
27463,0.09674981,0.3135952
27464,0.5631584,0.5604867
27465,0.5840131,0.8184928
27466,0.0052523026,0.061476577
27467,0.013224532,0.20233816
27468,0.037336465,0.66876984
27469,0.01832486,0.57207155
27470,0.61037433,0.81658715
27471,0.019902928,0.7484598
27472,0.110185266,0.3613753
27473,0.04073807,0.24751061
27474,0.17466529,0.3873842
27475,0.019675495,0.04451949
27476,0.04126145,0.44271022
27477,0.074143015,0.27526844
27478,0.0044579855,0.8184928
27479,0.12258157,0.30087882
27480,0.20466945,0.8011319
27481,0.61037433,0.725145
27482,0.4448698,0.33023387
27483,0.42050382,0.81604785
27484,0.4854069,0.8184928
27485,0.008454121,0.8184928
27486,0.12564014,0.31523296
27487,0.112433806,0.8184928
27488,0.61037433,0.8184295
27489,0.61037433,0.7539606
27490,0.006363981,0.26321724
27491,0.312878,0.6261243
27492,0.0057112933,0.5575715
27493,0.05615008,0.8184928
27494,0.3720163,0.68790114
27495,0.12213196,0.24615723
27496,0.020289069,0.1310866
27497,0.17851481,0.065630555
27498,0.02549943,0.6033781
27499,0.2009717,0.8184928
27500,0.07519194,0.8184928
27501,0.010389114,0.38669103
27502,0.013799719,0.7148259
27503,0.017182892,0.4620275
27504,0.005523282,0.024418961
27505,0.01429118,0.10307302
27506,0.3731303,0.8184928
27507,0.072130024,0.23732303
27508,0.12443436,0.35900867
27509,0.07463973,0.4507276
27510,0.58888817,0.43336758
27511,0.221944,0.4989261
27512,0.05780823,0.22227484
27513,0.06277438,0.58815145
27514,0.42254242,0.64441407
27515,0.47200698,0.50795126
27516,0.2926133,0.8145984
27517,0.0071821194,0.02314422
27518,0.61037433,0.8184928
27519,0.011131773,0.04495812
27520,0.012737643,0.11070319
27521,0.014135731,0.21936183
27522,0.027600737,0.12887752
27523,0.007550046,0.18462904
27524,0.051181477,0.5618031
27525,0.12173418,0.33680055
27526,0.5818304,0.7021721
27527,0.024300009,0.8184928
27528,0.15122524,0.8184928
27529,0.045756843,0.8184928
27530,0.012058828,0.048900373
27531,0.057052743,0.07170838
27532,0.07244572,0.8184928
27533,0.17413746,0.46918052
27534,0.011604109,0.057737198
27535,0.035932742,0.8184928
27536,0.09028292,0.24307404
27537,0.61037433,0.7941546
27538,0.2856794,0.3960739
27539,0.17351033,0.8184928
27540,0.61037433,0.33077803
27541,0.5385227,0.8184928
27542,0.023725152,0.13539828
27543,0.4541968,0.6186674
27544,0.12771434,0.2663462
27545,0.15127966,0.10420848
27546,0.61037433,0.6206066
27547,0.05850685,0.13628474
27548,0.017081402,0.8184928
27549,0.03558124,0.8184928
27550,0.17696951,0.38101733
27551,0.38663194,0.61600906
27552,0.038550813,0.8184928
27553,0.032614425,0.3594621
27554,0.26934797,0.44788924
27555,0.012537841,0.08413024
27556,0.04641002,0.58208126
27557,0.09562903,0.8184928
27558,0.050438166,0.2610083
27559,0.061855927,0.712145
27560,0.1585042,0.735987
27561,0.49670097,0.7283842
27562,0.18843542,0.7260646
27563,0.09712292,0.4785253
27564,0.13209765,0.37324706
27565,0.10710308,0.3114219
27566,0.1591845,0.32295823
27567,0.03407612,0.62701076
27568,0.451493,0.8184928
27569,0.2247917,0.6675456
27570,0.36176637,0.6654116
27571,0.01723449,0.05705861
27572,0.0016723743,0.01809493
27573,0.006476904,0.19403061
27574,0.33535424,0.5013266
27575,0.0011129926,0.29100382
27576,0.0166939,0.1358971
27577,0.0936455,0.61064816
27578,0.11126464,0.61172545
27579,0.0729834,0.62709653
27580,0.034514442,0.71607935
27581,0.059337594,0.096529685
27582,0.02607457,0.058613542
27583,0.0717763,0.23848405
27584,0.47719082,0.37335843
27585,0.13115297,0.44047293
27586,0.5574939,0.8098121
27587,0.026701078,0.8184928
27588,0.041920114,0.28929156
27589,0.022828715,0.3867874
27590,0.1945794,0.3202455
27591,0.25662783,0.6949475
27592,0.0064012213,0.0138292825
27593,0.021540193,0.07379308
27594,0.23442283,0.6308115
27595,0.010836098,0.16269661
27596,0.026679449,0.14198178
27597,0.07298322,0.23046371
27598,0.05119985,0.16423863
27599,0.5327594,0.8167561
27600,0.021823518,0.49131763
27601,0.009891944,0.8184928
27602,0.58312535,0.8184928
27603,0.010417994,0.02498764
27604,0.019181915,0.39993545
27605,0.37175426,0.43681943
27606,0.094708756,0.22028892
27607,0.59305584,0.53805
27608,0.09891606,0.69751006
27609,0.31973717,0.8184928
27610,0.22452827,0.5242981
27611,0.096797265,0.041942965
27612,0.01677627,0.7228586
27613,0.61037433,0.8181205
27614,0.030980883,0.31725618
27615,0.0718573,0.8184928
27616,0.0021653734,0.020429036
27617,0.15023275,0.25842917
27618,0.06468928,0.36328992
27619,0.3168256,0.3041816
27620,0.4360341,0.6658975
27621,0.15565538,0.3923999
27622,0.48703974,0.8184928
27623,0.13464652,0.8184928
27624,0.09745983,0.7935151
27625,0.03362311,0.40603793
27626,0.0022527978,0.072490774
27627,0.61037433,0.8063918
27628,0.025425892,0.8184928
27629,0.0037094515,0.070407845
27630,0.2169998,0.7368041
27631,0.09646601,0.28155133
27632,0.008370881,0.3502274
27633,0.4987742,0.70864916
27634,0.085651025,0.22088271
